hg38.kgXref.geneSymbol,21423L,21424B,21424L,21562L,22288B,22316B
NPR1,2.52281278530743,-1.88679720017789,2.91197317685171,2.93795120196704,0.820786390344765,-4.90729566865347
NPR2,4.48386727386557,3.34930123702552,3.91054975848391,3.79143347164885,3.57238425947969,3.64034850557433
NPR3,4.45765189073114,4.96317617213207,3.85722736682971,3.45930077979127,5.87852360288793,5.61639482181978
NPRL2,3.8053442526397,4.18723097881632,4.13591796939597,3.9336131727388,3.53170739285443,4.06718331508859
NPRL3,5.55186431397399,4.98734111847652,6.52445217105044,6.74755145793994,5.04519967550541,5.46126493021599
NPSR1,-1.13805845831704,-6.07401964352285,-6.07401964352285,-6.07401964352285,-6.07401964352285,-1.94503130655827
NPTN,4.99791392665768,5.5838099448519,4.7853860094721,4.59920988259104,5.87235293217362,5.77823936864237
NPTX1,-0.132559945205008,5.20878536185989,-2.01717073963969,-0.276825118119279,1.90004164918614,4.84790173535861
NPTX2,2.17046434865634,3.85835117850544,0.145582341448078,-0.205941472552745,2.15737388627568,2.45671902059102
NPTXR,0.0344060583799786,5.38000337309713,-1.52470062148363,-0.282950108819321,5.06535091191252,5.03007725383487
NPVF,-6.07401964352285,-5.63959697292116,-6.07401964352285,-5.3084087703608,-6.07401964352285,0.413132164970136
NPW,5.45656344416566,-4.14386535546176,4.01784063350024,5.93354291729807,-3.1477654660478,-3.28453610164099
NPY,-2.80551998369148,3.02885170073984,-3.77807177628259,-2.16695649960267,1.21640431375925,3.71341523256182
NPY1R,-3.00317374825889,2.67895695358086,0.1606453024799,-1.97792116172228,4.94491569768466,2.1893587951038
NPY2R,-6.07401964352285,-0.455261747380766,-6.07401964352285,-5.3084087703608,-0.403784045942869,-2.61982977252975
NPY4R,-6.07401964352285,-6.07401964352285,-6.07401964352285,-6.07401964352285,-3.03484298957594,-6.07401964352285
NPY4R2,-6.07401964352285,-6.07401964352285,-6.07401964352285,-6.07401964352285,-3.03484298957594,-6.07401964352285
NPY5R,-4.91453475895966,1.12041373250123,-3.06693584736848,-2.55028795838981,3.65886480248895,1.56003638238196
NPY6R,2.0697357077991,-1.60920786674233,1.68148176769523,0.311594054819714,-3.96945743039433,-5.12253685076037
NQO1,3.63618375536709,2.84734262994971,3.76546639185594,2.50738382315085,2.90091876738476,1.76442839507584
NQO2,4.08180206964176,3.47857422541251,5.0496473020511,4.96657974644022,2.92059507382152,2.95064423407079
NR0B1,-0.82558739432549,-6.07401964352285,-6.07401964352285,-6.07401964352285,-6.07401964352285,-2.16651369396644
NR0B2,4.8527697473751,0.223405789165662,4.76950525968986,5.18243282243542,-2.99908441884227,-3.04565801336966
NR1D1,2.23490788025936,1.84915687723328,0.560398290043744,-0.220986406217295,2.86569622363195,2.60495413590051
NR1D2,3.65072772477909,3.92476138344374,3.71524166171025,3.8816696563988,4.89382406932319,4.62779032252376
NR1H2,5.34593170299439,4.84905041338119,6.8740474405454,5.90688937661122,4.04776330453003,4.31167523448809
NR1H3,5.65155231986027,1.82432842514289,4.50244675478839,5.26857492159968,2.47596109423466,1.03074040304339
NR1H4,5.8556329913235,1.01265885943425,5.16362122254508,5.74457359821476,-1.43421645753439,-3.04562372524547
NR1I2,-0.0757664670473625,-0.209256524619224,0.145582341448078,1.27842827079889,-5.20599055968465,-5.68307321968798
NR1I3,3.38877221885017,0.449633847060659,3.43598802137558,2.7135685779436,-0.80554312975969,-0.871332428166165
NR2C1,4.51524718620012,3.83659185069157,4.02888001837489,4.31887617448983,4.04445638864996,3.85911644264113
NR2C2,3.81323578884151,5.99941814716581,4.32494181541614,3.91233813944377,6.49441194972892,6.20358086575546
NR2C2AP,3.40089535641492,3.36327166112574,3.9619729752557,2.42023095556387,3.33655023528059,3.99650303609791
NR2E1,-1.61627270329489,5.63599459576231,-2.08661617895313,-0.470955196127414,3.97635623287838,4.77316534592727
NR2E3,-4.91453475895966,-5.30616158346817,-5.2403983991121,-6.07401964352285,-0.774983793352883,-0.498463454778835
NR2F1,5.082220041162,7.75751298167338,4.43280696396722,4.7704791388313,5.80899353616824,6.69580966967449
NR2F2,6.8388902339014,7.46535190777228,5.75770530095072,6.19385974196055,4.81660465570484,5.22748602065784
NR2F6,6.978681769912,4.66284706802119,6.18995192635939,6.43819006903236,4.21594658877581,4.51832851812154
NR3C1,5.20262292757698,3.10078168943565,5.4427456580668,5.20414884434576,3.91869961098781,3.19649384395815
NR3C2,1.04681379662876,-0.253421040944047,-0.293484840566887,0.954069808891765,2.34644362990032,0.372520617010667
NR4A1,0.99593077993383,2.54230474606561,0.234364129363142,1.81496114349022,5.44885244806165,2.65959267065562
NR4A2,0.780739459758048,4.25269851110369,0.656367946404052,0.438805706617876,6.65290899302417,5.58070289551506
NR4A3,-1.88238815472506,2.1849722123096,-1.76865657268877,0.922779445070714,4.09035016971016,5.71891461613079
NR5A1,-6.07401964352285,1.72503228403667,-5.2403983991121,-3.90395165832019,-6.07401964352285,0.514595458408594
NR5A2,4.49914095586748,-0.572574283250363,4.33577768584119,4.23992522566859,0.282355118737848,-3.72739820640689
NR6A1,3.2252144106954,1.69438159798381,3.06058953646321,2.9090495191747,0.248739951577152,1.22960395101549
NRAP,1.15258248245921,-5.30499503897094,0.0312428630437865,2.42266773211677,-4.6198772463424,-4.90729566865347
NRARP,1.2931092291708,4.55270295409349,1.2945055157381,0.728356789362838,3.02965934865584,3.52303564925904
NRAS,5.82049526365099,6.33951093011378,6.2400222734468,5.78620458758954,6.42016975370505,6.35736503439191
NRBF2,3.25644289035829,3.24664369833063,3.49524475726527,3.72383153971335,3.07440018247337,3.27226703302088
NRBF2P5,-4.91453475895966,-6.07401964352285,-6.07401964352285,-6.07401964352285,-2.57390633112426,-6.07401964352285
NRBP1,6.54097596342307,5.71224316319221,6.78453927784414,6.25329718515148,6.0682932413443,5.76312162587994
NRBP2,3.63167002429268,3.47628277878804,3.94793148220926,4.76938200781694,4.63402073010958,4.28455884545785
NRCAM,2.40304123223577,7.26839399253888,2.26247239374567,2.61476539150551,8.57323793867353,7.13502840716988
NRDC,6.9407799682579,6.74470235841995,7.10333289744446,6.89296257382957,7.12122728889899,7.00990749785412
NRDE2,4.77188397976721,4.0933154751372,4.96000038266006,5.84385217965635,4.22020682135873,4.2463422152044
NREP,8.2337890667096,10.0122769263239,7.71610057998228,7.96043964275063,10.0954251073557,10.3901128124788
NRF1,3.51864401573336,4.0756368234651,3.80185794072903,3.95310630350334,4.01530054948283,3.98668162731351
NRG1,1.511056106138,4.56727464566634,3.09210135191253,2.68889114737377,5.24173058701414,5.61182884290997
NRG2,-4.28010165826153,1.29921531273059,-0.293484840566887,-0.188751673762858,0.805703330929406,0.330732667538625
NRG3,3.11418046616023,3.44207876000486,2.62303824311219,2.63662630707209,4.32444100698551,4.23349389761871
NRG4,-0.370876438751773,-4.13918015690188,-1.60686196867125,-6.07401964352285,-0.691025435147804,0.942923856965892
NRGN,3.00651448762664,3.43304620407412,4.32495107529551,5.14478892735348,-1.58509607968487,2.5955263273674
NRIP1,4.91189199064694,5.66075198370894,4.49874674501842,4.3697295836597,6.2028997739454,5.9146454317734
NRIP2,0.0884327716779877,1.78404273179348,0.94096552525973,0.946497093759091,1.10787520075558,1.62896108368497
NRIP3,-0.331597294926295,1.14256439254952,0.152303280200016,-2.08163538692609,2.76734117671213,1.97689998022782
NRK,0.0319195370776875,-6.07401964352285,-1.60686196867125,-0.671253383121395,-0.0165512231311159,-0.585802938080054
NRL,0.36431601993287,-1.35710358588714,1.4093103873296,-0.276825118119279,0.827309779230455,0.792516645234867
NRM,0.928853519446959,1.11347546467596,0.436478908219698,0.218943865717169,0.50046104683684,0.454717662419467
NRN1,1.96249081896793,5.30860726667038,1.3282466020842,2.18779054800925,3.88261626460063,4.67029455588034
NRN1L,-4.91453475895966,-6.07401964352285,-6.07401964352285,-6.07401964352285,-1.72412770443193,-1.89459358806075
NRP1,6.17560373785467,4.82154041397416,5.02167880296737,5.42244486408035,5.19749908344795,3.93457108306958
NRP2,3.97744858082401,4.80667480495228,3.42525850116891,4.21121976820867,4.78523750836902,3.50027198808492
NRROS,1.82756456969339,-0.0843390557355448,3.55346788844551,2.22032585865776,-1.50768463368783,-0.700269431392536
NRSN1,1.90553005131853,5.2542365249461,2.51101805238102,-0.16264840150152,5.34901127900969,4.77844864127312
NRSN2,5.21902964366706,5.645988249015,4.27044964506035,4.4508042092943,5.71574145388103,5.69800954749921
NRTN,3.36043110236468,-5.63959697292116,2.06046209335044,2.63903565600464,-5.57568309983364,-6.07401964352285
NRXN1,0.870783789256351,6.80480756663832,1.21610493157465,2.13091188397951,7.82467503986937,7.03236848182955
NRXN2,1.63684377944185,7.03959932566507,-0.0143871035396659,1.40836926756964,6.64860035998564,6.4629105610282
NRXN3,1.48466023176543,5.72922031186939,0.8224595952215,0.715793319380919,3.61510657093356,3.29287294521532
NSA2,6.86833652276984,6.49399755684157,7.13279002113063,6.68707479759398,6.72415627153975,6.63931631119256
NSD1,5.24643194027953,5.7038673122114,5.05155403360034,5.66415179786738,6.11767163569487,6.14387385438158
NSD2,5.93347136474194,7.17430188650667,7.23941816189176,7.02622324312092,7.16428462658571,6.96559107241097
NSD3,5.55310768621015,7.26168063142165,5.49658388379252,5.94429561784477,7.49870141559347,7.22135365782891
NSDHL,5.77682821913286,4.70066443268629,5.66270138649508,5.48252829152625,4.45867814450993,4.94932993275551
NSF,2.92420110359562,3.92017110964918,-0.229682030291991,2.13244541311631,5.26273259706017,4.72210278105025
NSFL1C,6.18209734248431,6.52449355967423,6.46637324466486,6.20446948446135,6.17063763929014,6.52531667192911
NSFP1,-6.07401964352285,-6.07401964352285,-6.07401964352285,-6.07401964352285,-4.89020861324688,-6.07401964352285
NSG1,3.45811792482502,8.12996214581494,2.30400457066925,3.24624946298159,8.33227079841826,8.22560063322961
NSG2,2.49963958946647,9.26471274463631,2.81057392525634,3.88977898849131,9.55211102780554,9.03570543446494
NSL1,4.99895017675749,4.80113225266409,5.85830790505266,5.48229715977105,4.50476732043358,4.93631516958012
NSMAF,3.92047380724602,3.66665688791335,3.20318701663783,3.57954752249302,4.39122898780702,4.18106602345449
NSMCE1,5.39070391949741,4.73855253292704,5.70731948381126,5.28520254122836,3.98937950348483,4.43389452292096
NSMCE2,4.79424922419842,3.98992815893326,5.5552439999138,5.09572574715801,2.81045012998163,3.27273742942156
NSMCE3,1.16116425362835,2.51700357406954,-3.92984198749068,-1.63255170352642,2.05709442260574,-0.0691479009300307
NSMCE4A,4.80540553000562,4.08279437102533,4.60992828874338,4.73926078939738,3.91460465364862,4.37445596309639
NSMF,3.25090436636279,7.61359999683408,3.50560334139111,3.84458117307933,8.13929128708804,8.23775805862784
NSRP1,5.50425723321734,5.52781812077709,6.11768507287605,6.59522952905272,5.13578503355279,5.21366389216253
NSRP1P1,0.531022567577347,1.16181635456538,0.277225745798099,2.66321029936867,-1.25409090682399,0.11478445686892
NSUN2,4.67077167015358,4.43449381518508,5.44812714379312,5.13458415005027,4.81881809980465,4.73003464817984
NSUN3,3.44630559616184,3.42398609344986,4.06824568378076,3.68665180172864,3.90744143523478,3.98375210392448
NSUN4,4.25865313867818,3.45302343752999,4.08025819384806,4.11594392694657,2.85140201978347,3.31027135131737
NSUN5,3.50279344697134,3.5679152027439,4.35416718835504,3.44025704822665,4.11745935256766,3.77781553853582
NSUN5P1,2.16445612322608,2.49516824104147,1.75540979040398,3.441145987315,2.89901638225041,2.72058285873928
NSUN5P2,4.48816390549313,2.01256611939567,4.3470614055,4.42424270311285,1.8600482801836,2.9375495464718
NSUN6,4.24968248459628,4.1776781708463,3.88595219613985,4.46950153768874,3.61484112568957,4.01663203080078
NSUN7,1.98935045201202,1.00142648028195,2.30969183422701,3.77997159232611,1.70517003884116,1.525723500247
NT5C,4.37220210213156,2.97818467766342,4.69516081558512,5.33804811674086,3.01879704582707,3.32227114376117
NT5C1A,-6.07401964352285,-6.07401964352285,-6.07401964352285,-6.07401964352285,-1.36430899902542,-1.6241960106571
NT5C1B,-6.07401964352285,-6.07401964352285,-6.07401964352285,0.416412383213231,-6.07401964352285,-6.07401964352285
NT5C2,5.12487553907155,6.07218961720542,4.3957213199305,4.55376627905856,6.31552182593006,6.1813948406333
NT5C3A,3.95835965299794,4.74819611912018,5.33441634624909,5.17953929626505,5.14968790890548,4.76599899315009
NT5C3AP1,-6.07401964352285,-5.63922940665998,-6.07401964352285,-5.30820085185646,-6.07401964352285,-5.68238505180087
NT5C3B,5.62850228441199,6.02954867751516,4.29807017405247,5.17747226379237,5.72345303239268,6.30832220843241
NT5DC1,5.30240854010216,2.05519998777056,4.59821913032284,4.35001436488651,3.55820133337514,3.49315622132397
NT5DC2,6.56631498948621,7.38916154088582,6.523566811186,6.11626484409837,6.58697838215168,6.92826650834457
NT5DC3,3.70457538992754,3.11563320960522,3.14550118821799,3.96042204317051,3.01337298620856,3.34597728849534
NT5DC4,2.11602505668941,-1.83218960083001,0.618805167600629,0.0178623524474815,-6.07401964352285,-2.99164410872424
NT5E,6.55121872405075,0.416174926043599,5.62958916645356,5.33433565497316,1.39499891593829,1.27615029814027
NT5M,1.92565783888706,2.88202572218966,4.92206515560553,3.90687517517642,2.97452094262768,2.5766525692582
NTAN1,-1.70863202062282,1.98745983670919,2.26122457087247,2.93598047763634,1.78772588993098,1.8323783206885
NTAN1P2,-4.91453475895966,-0.665931010521774,-6.07401964352285,-5.3084087703608,-2.42257966325281,-5.37579526401967
NTF3,0.652144115067516,-4.80769476905531,-4.02836272279536,-0.45032318903419,3.40147306731242,0.325423029647937
NTF4,0.224783876356278,-6.07401964352285,-6.07401964352285,-6.07401964352285,-1.97887402213294,-6.07401964352285
NTHL1,4.81102515326738,4.0426815743034,4.20928145538311,3.93164925141865,3.07440392707543,3.67375227918838
NTM,1.07217315459064,5.80991690450673,0.275800889035473,1.34409749361067,5.83777899169722,6.54508431842742
NTMT1,4.32406001295621,4.00039551797017,4.65078931172338,3.17803699830985,2.92877387022879,4.03190728933554
NTN1,1.44639420636116,5.72308279303056,-1.95091516052021,0.565684974220137,3.24345971977084,2.85151676697735
NTN3,-6.07401964352285,-0.0449931077446672,-4.71545115102189,-4.8108773925759,-3.96945784560811,-3.35099419552736
NTN4,1.78219556371052,3.09814306528041,1.23881683762418,2.68638528319106,5.42010926791946,3.7465682738714
NTN5,-6.07401964352285,-0.335485075406486,-0.959874305593797,0.493007514803811,-6.07401964352285,-5.37579526401967
NTNG1,-2.09168141843465,4.89408243642868,0.351201847917963,1.0433635933971,2.6526195896831,3.07289942681909
NTNG2,-1.71872786488602,5.62194916136391,0.898607884176947,2.19423450385801,1.70700142981984,2.1528079186312
NTPCR,5.00972971912731,4.61056840152429,4.63712366592294,4.31363427085991,4.47492072975981,4.16947490690584
NTRK1,-6.07401964352285,3.92278014699973,-1.2877785683977,-4.14788400090037,-4.66784547537823,-4.40506763467271
NTRK2,0.765277465542321,6.87261529360705,0.682935706249639,2.38723485033674,6.04473316195601,7.49514787944651
NTRK3,2.09840067694862,5.4766089928395,2.19734973197608,2.02955374891637,6.97747340421115,6.33809439181738
NTS,0.247217595154013,3.15500521746985,3.13427704831984,-0.0426188671275029,0.0785544295312509,1.01102983075485
NTSR1,1.69511943677478,2.16832933788282,0.596958659740646,-2.64089276119248,2.53812771543543,2.94189420868372
NTSR2,-4.91453475895966,-0.226760288913739,-6.07401964352285,-4.8108773925759,-6.07401964352285,-1.21540208002637
NUAK1,3.69219862355438,5.71135448421772,2.46109393747696,3.47825765539925,6.86088830545833,6.69895871653654
NUAK2,0.418589971603561,1.9136312237815,0.118165002103567,0.00677923265307821,1.0952720264711,1.31394923586933
NUB1,4.61158072014905,5.08727957762124,4.54522986260956,4.50951092367836,5.14097641013757,5.18213566966559
NUBP1,5.00200170092753,3.60435446926871,4.61227403905156,4.30532530559505,3.12738115446146,3.32517623392651
NUBP2,5.85301048900477,5.89263908130779,5.92284158635753,5.79309577825854,5.3380083897754,5.77669539640743
NUBPL,2.94624615752609,3.01483350738783,3.18484967521317,1.97603256516905,2.812467581276,3.23036911583071
NUCB1,6.77928171259952,5.3501519734294,6.73990558518072,7.06235029855762,5.51783694535369,4.9861790969268
NUCB2,6.64593074224882,5.27102070157738,6.8673615722688,6.90392366810379,5.33559372689585,5.24343872986077
NUCKS1,9.13134053277587,8.89214385520505,9.39611479385207,9.59992693564597,8.89364655607317,8.8655402311791
NUCKS1P1,-6.07401964352285,-6.07401964352285,-5.24003120643619,-6.07401964352285,-5.57568309983364,-5.68297733582375
NUDC,7.46234001337765,6.48675090553219,7.64356806946522,6.86116006411115,6.12979807750612,6.66287417059874
NUDCD1,3.58619563462009,4.5051177045862,4.14067586606806,3.31912599282793,4.77912456040541,4.27288268592585
NUDCD2,5.70045999119066,4.72946268857039,5.35990936970085,5.44149815905884,4.51877909924407,4.65989259586191
NUDCD3,4.92151609171619,5.95203755510922,5.64406625480543,5.17502703078955,6.58431216666983,6.18137281676234
NUDT1,4.68522130840547,4.10177904918914,6.03131669650358,5.12507574056155,3.8321991793132,4.07115677114481
NUDT10,0.0479841218216562,4.93512716876166,0.0202856192179849,1.02652556222324,5.24304655075698,4.4825192648824
NUDT11,-0.442884058056106,6.47190558908612,-0.0143862576669735,1.24970167987378,6.47775122820049,6.33768790900117
NUDT12,3.64862255455952,3.78054569519148,4.16702041185206,3.1023380584345,3.47085318901141,3.96162197123205
NUDT13,0.565533240188394,-3.5969098605846,1.49202579773678,2.07489393329632,-2.05026717386949,-0.585802738001451
NUDT14,3.518648073094,4.37910108601549,2.67289728127578,2.81554395108172,3.71377548169211,4.38503239620945
NUDT15,4.12470118405265,4.23662980271695,4.46294406011731,4.07897719480131,3.15077962950293,2.90693789993284
NUDT16,6.01647826051438,5.84498646745798,5.4953066334989,5.4567013304456,5.7763187950266,5.13491375816397
NUDT16L1,5.81440621370139,5.21142797729958,5.26205816367854,4.79552978942897,4.77429099499016,5.2425313031516
NUDT16P1,2.42288507599583,0.900238096261744,2.61938651181374,2.38817733896344,0.28574672519735,0.364305900632367
NUDT17,-0.011771489624483,-0.315645867703856,2.2414884847769,2.38953989684859,-1.56507299746998,1.95228869789419
NUDT18,1.44639420636116,-1.28199123902424,1.66044258478309,-4.44162618929206,0.471621852767985,-0.134251719325458
NUDT19,2.05195425890569,2.5890779462589,3.61363933394712,3.89241091730207,2.57589212215477,3.13783248922471
NUDT19P3,-6.07401964352285,-5.63959697292116,-6.07401964352285,-4.8108773925759,-6.07401964352285,-2.19675185514268
NUDT2,4.75537667498128,3.42115674243563,3.98012859633391,3.97042260523077,1.96258366753049,2.90143530741318
NUDT21,6.2641378085943,7.75336826037049,6.5219341299277,6.12653331057309,7.87797028319722,7.65244752831581
NUDT22,4.66576948617791,2.49132541061035,4.33621209288312,3.81762225660226,2.73415742001964,2.54070708944296
NUDT3,6.02879663402477,8.34148086002284,5.89086444202431,6.24160377450881,8.80518477890644,8.49660939157749
NUDT4,7.14768449039272,6.38463100850096,8.29025835184579,7.95501865479878,7.23810235244167,7.17820944263754
NUDT4B,-6.07401964352285,-6.07384552002685,-6.07401964352285,-0.277097595878211,-6.07401964352285,0.464689194324717
NUDT4P2,1.31588261990778,-2.03311521628966,1.8405434758925,0.391050273673048,0.125378615686207,1.67965807765315
NUDT5,5.36849161972278,4.77976619384436,5.78255293905436,4.95599848979307,4.13930315749203,4.60496633783729
NUDT6,4.00795146979257,1.78343389707487,3.97821972631533,3.5627985161953,1.14210001967527,1.4077405762284
NUDT7,3.09575705048499,-1.0273155818174,2.42922493940351,3.23646465919129,-0.256442333899015,0.295897524182765
NUDT8,4.01502151189202,0.846851475953221,3.74052815330001,3.85601520150424,0.259205275464257,1.44233589061932
NUDT9,5.12222263907289,4.35079159458276,4.55390530617353,5.00751787102748,4.40095638648,4.40337986240481
NUDT9P1,0.473387648044588,-5.30616158346817,-5.2403983991121,-5.3084087703608,-6.07401964352285,-0.346662653132702
NUF2,4.68213395131574,4.46615848804731,5.76079608611892,5.78918894060144,2.6923466332223,4.01165220835663
NUFIP1,3.17102028472414,2.86189850095078,4.08649189525701,3.577037239261,3.64903821142039,3.88879595433006
NUFIP2,5.69321370852941,5.98710578399218,5.89904982638709,5.73281790275901,6.05272686707313,5.73072387080898
NUGGC,3.46549556768576,-0.374517704579845,2.71560956084711,4.09873883970928,-0.672917181406302,0.117078683561207
NUMA1,5.89143561157988,7.03999590365193,6.24432919900716,6.5236659113096,6.84843529907287,6.91753281976594
NUMB,5.14272032620597,4.07991416324909,5.46242210921535,4.90587642238132,4.80986214971795,5.00569869873364
NUMBL,1.91494223355824,5.59047494467333,2.7663397364973,3.02499730624163,5.50214940870412,5.4894662691534
NUP107,5.10887348076309,5.1109752505294,5.61805225598127,5.3702003643278,4.99102199564105,4.94571373114565
NUP133,4.9249688652105,5.43768104697592,5.31053170285263,5.15764376238839,5.78227912434846,5.69107655830882
NUP153,5.07831843067204,5.48226477194895,5.54278827858606,5.47917040630835,5.66596993539927,5.47414453128359
NUP155,4.66391750826715,4.91350396979791,5.04041409548338,4.31318362743871,4.88691174996277,4.62775500426101
NUP160,4.28004880702209,4.80806088486739,4.70916016004562,4.11447038993704,4.85664762381185,4.75900299133187
NUP188,4.97625629785937,5.06655216179853,5.53559058171008,4.61405409488939,5.47025473663117,4.90577215453175
NUP205,4.38616955047058,5.48562875998085,5.32984346147911,5.16331534814205,5.71321685206239,5.62452276992225
NUP210,5.41009602618039,3.61108883696067,5.86083469004554,5.54845560966309,3.51943169849692,2.25367047754196
NUP210L,-1.08105122259026,0.416174926043599,-6.07401964352285,-0.390141913328287,-6.07401964352285,-2.19675185514268
NUP214,5.47162110128896,4.97591096349008,5.47527508899122,5.68048221974124,5.33055753542464,4.96650495006534
NUP35,3.38845434778004,3.18593799274377,4.1548507384491,2.38728757565061,3.90990628162111,4.08397460667835
NUP37,5.07596800624118,2.73088481165596,4.96367439335171,4.33976876923777,2.77136295626718,3.13002378357167
NUP43,4.80278027227572,4.18500523687881,4.87493900748259,4.95670119450476,4.34783468015835,4.24742661808668
NUP50,5.83722907943256,5.85997773188432,6.74415600757153,6.17259492036193,6.25467724486118,5.84780550941726
NUP54,5.20480212962037,5.03056767228156,5.51008270468946,5.21266572733108,4.71665115224214,5.00352874344956
NUP58,5.43774574420662,5.74218867141162,5.9253738553887,5.28685861443939,6.09396671796974,6.07151352789455
NUP62,5.69123218154194,6.35519580699125,6.21283987293737,5.55055369776772,6.19474492466586,5.97785863430488
NUP62CL,2.10441657705868,0.912802563182961,1.99053016707362,1.74442867368018,-0.762465446497481,-2.0722648743315
NUP85,4.62271743261452,4.20284453818217,5.20611253812839,4.83071172896386,4.58413002662668,4.89815482309295
NUP88,5.28588320962381,5.54719539765908,6.25000885903648,4.53443602287575,5.42492990978777,5.53270064537458
NUP93,4.99128839796526,6.79604775289983,5.27206650728282,4.98442384709346,6.56276315647047,6.05531915952305
NUP98,5.33549912109058,4.98716683029166,5.96534252109263,5.07948200793146,5.00696585299975,5.03488815671294
NUPL2,4.36602263106839,3.09499233484927,4.13765802670317,3.68238729589017,3.4347701058115,3.96669895312493
NUPR1,5.92691949498682,2.93435240155674,5.79198115777001,7.19536773402007,2.69559260512556,1.14122490589396
NUPR2,1.05955160350149,-5.30616158346817,1.1585570205334,-4.44162618929206,-0.951683263831345,-0.193992511056777
NUS1,5.80592868286778,5.75419744022313,5.85206478712487,4.88804887614158,6.44877243887776,6.45195370920949
NUS1P1,-6.07401964352285,-6.07401964352285,-6.07401964352285,-6.07401964352285,-1.69581542102815,-6.07401964352285
NUS1P2,-4.28010165826153,0.796586043702301,-4.71545115102189,-3.35139675609751,2.84524811731388,2.09505765964132
NUSAP1,6.10303540715798,5.72821345263797,7.61026433165097,7.02956452525297,3.96748139634883,4.96391548669338
NUTF2,6.67169606450395,6.21367588015786,7.11360216563117,6.41588704125645,5.87897372943073,6.26070957362708
NUTF2P3,-6.07401964352285,-6.07401964352285,-6.07401964352285,-6.07401964352285,-6.07401964352285,-5.68307321968798
NUTF2P6,-4.91453475895966,-6.07401964352285,-0.194330388847966,0.224454610569756,-6.07401964352285,-4.71998134134787
NUTM2A,-3.44125816380897,-3.97394986122728,-6.07401964352285,1.86256484951057,0.638110105065547,0.41993381377185
NUTM2B,1.61160356345055,2.2279648685871,0.33116137163728,-2.06483856256566,2.83521893661393,2.62327970291562
NUTM2D,2.38083073284061,3.2191958609846,2.7343968073693,1.9194997625561,3.02237462571306,3.11823078606461
NUTM2E,-3.78879020331729,-0.600933073701286,-6.07401964352285,-6.07401964352285,-6.07401964352285,-0.280490281935517
NUTM2F,-3.50474578684642,-1.32847623161054,-6.07401964352285,-6.07401964352285,-6.07401964352285,-6.07401964352285
NUTM2G,-3.50474578684642,-1.32847623161054,-6.07401964352285,1.39312159836966,-6.07401964352285,-1.12540391292847
NUTM2HP,-6.07401964352285,-6.07401964352285,-6.07401964352285,-6.07401964352285,-2.41714721065411,-5.68219338188717
NVL,4.6969443762647,4.7396052102759,4.18922695883479,4.60172158014605,4.56480275180555,4.70321194638826
NWD1,1.2626554083703,-0.391512716829751,-3.55947582874692,0.763678648380332,-3.6021068825369,-1.05017061310004
NWD2,-1.9832428112011,3.14738240592671,-2.49506369302199,0.906874594115648,4.89619964698581,2.93581383029194
NXF1,5.12902992897793,5.73302284490326,5.24581860690402,5.63001010379456,5.67734019891931,5.19152092918161
NXF2,-6.07401964352285,-6.07401964352285,-6.07401964352285,-6.07401964352285,-3.22827704876071,-1.87002093104228
NXF2B,-6.07401964352285,-6.07401964352285,-6.07401964352285,-6.07401964352285,-3.22827704876071,-1.87002093104228
NXF3,1.45605662290246,-6.07401964352285,1.22455621891143,0.565684974220137,-6.07401964352285,-5.68307321968798
NXF4,-6.07401964352285,-6.07401964352285,-6.07401964352285,-6.07401964352285,-6.07401964352285,-0.711140286958145
NXN,3.20703832871886,5.12769943192845,2.71725891711846,2.88150811876391,5.42306265166666,5.21096686859605
NXNL1,-6.07401964352285,-0.702197939654758,-6.07401964352285,-4.39844161179435,-6.07401964352285,-2.84076971271298
NXNL2,-6.07401964352285,1.02137017639504,0.101233941363794,1.75912213612573,-2.25417837574003,-1.81958408830876
NXPE2,-6.07401964352285,-6.07401964352285,-6.07401964352285,-6.07401964352285,-1.13356909280133,-6.07401964352285
NXPE3,3.04611620043251,4.47694716446078,3.14123998571313,3.803882415566,4.78471854008074,4.38642874098702
NXPH1,-2.63171140551282,4.790411841122,-2.40359471099992,-1.44157400969589,3.33823350506827,3.07678303374774
NXPH2,1.51271033117277,2.29025027772843,-1.20822402702082,-3.35139675609751,2.81794289547801,1.17645987205048
NXPH3,-1.19741130414755,2.6754286412608,-0.927741823974535,-0.450322779342793,5.05771258767971,6.343477282181
NXPH4,-3.00317364234222,5.05408672508997,-2.5927220293835,1.14920032942679,3.0012535883795,3.70832646688304
NXT1,3.7325106577437,3.63187575824019,4.01473534329459,3.48630672011847,3.00895447326783,3.53631006214884
NXT2,2.85772764675508,3.07690072247641,3.85375143230659,3.4956408873546,2.11924314732874,2.9702404035387
NYAP1,0.291065521557857,6.60082091650617,0.481738447284882,1.88094253089293,6.22999008011733,6.38705586104076
NYAP2,-3.23089894309313,1.9842823480523,-3.21338946052905,1.07920029925469,3.19621631514712,2.5056956896944
NYNRIN,5.01272319697252,5.07164461243833,3.88015910078994,4.94025537093646,4.92469651968496,4.77892701122103
OACYLP,-6.07401964352285,-6.07401964352285,-6.07401964352285,-6.07401964352285,-6.07401964352285,-5.68307321968798
OAF,5.48620045736214,3.14431601073535,4.32578931612956,4.98662371223562,2.58074618938609,1.59473851438873
OARD1,5.35111982299316,5.09912665756295,5.80160774977714,5.73420418359679,4.39122713939898,4.54797769282673
